"Original File","Publication_Place","CountryCode","752string","752a","752b","752d","752e",7524,"FAST_URI","Geonames_URI","geonames_ID","latitude","longitude"
"Alma Data","Venetiis","it","Italy$dVenice,","Italy","no value","Venice,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204473","http://sws.geonames.org/3164603",3164603,45.43713,12.33265
"Alma Data","Venetiis","it","Italy$dVenice,","Italy","no value","Venice,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204473","http://sws.geonames.org/3164603",3164603,45.43713,12.33265
"Alma Data","Venetijs","it","Italy$dVenice,","Italy","no value","Venice,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204473","http://sws.geonames.org/3164603",3164603,45.43713,12.33265
"LPN Master File","Venetio","it","Italy$dVenice,","Italy","no value","Venice,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204473","http://sws.geonames.org/3164603",3164603,45.43713,12.33265
"LPN Master File","Venetis","it","Italy$dVenice,","Italy","no value","Venice,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204473","http://sws.geonames.org/3164603",3164603,45.43713,12.33265
"LPN Master File","Venetiss","it","Italy$dVenice,","Italy","no value","Venice,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204473","http://sws.geonames.org/3164603",3164603,45.43713,12.33265
"Alma Data","Venetiuis","it","Italy$dVenice,","Italy","no value","Venice,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204473","http://sws.geonames.org/3164603",3164603,45.43713,12.33265
"LPN Master File","Venetius","it","Italy$dVenice,","Italy","no value","Venice,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204473","http://sws.geonames.org/3164603",3164603,45.43713,12.33265
"LPN Master File","Venettis","it","Italy$dVenice,","Italy","no value","Venice,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204473","http://sws.geonames.org/3164603",3164603,45.43713,12.33265
"LPN Master File","Venetum","it","Italy$dVenice,","Italy","no value","Venice,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204473","http://sws.geonames.org/3164603",3164603,45.43713,12.33265
"Alma Data","Venezia","it","Italy$dVenice,","Italy","no value","Venice,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204473","http://sws.geonames.org/3164603",3164603,45.43713,12.33265
"LPN Master File","Venice","it","Italy$dVenice,","Italy","no value","Venice,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204473","http://sws.geonames.org/3164603",3164603,45.43713,12.33265
"Alma Data","Venice","it","Italy$dVenice,","Italy","no value","Venice,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204473","http://sws.geonames.org/3164603",3164603,45.43713,12.33265
"LPN Master File","Vercellis","it","Italy$dVercelli,","Italy","no value","Vercelli,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1208263","http://sws.geonames.org/3164565",3164565,45.32163,8.41989
"Alma Data","Verona","it","Italy$dVerona,","Italy","no value","Verona,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204568","http://sws.geonames.org/3164527",3164527,45.4299,10.98444
"LPN Master File","Veronae","it","Italy$dVerona,","Italy","no value","Verona,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204568","http://sws.geonames.org/3164527",3164527,45.4299,10.98444
"Alma Data","Veronae","it","Italy$dVerona,","Italy","no value","Verona,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204568","http://sws.geonames.org/3164527",3164527,45.4299,10.98444
"Alma Data","Verone","it","Italy$dVerona,","Italy","no value","Verona,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204568","http://sws.geonames.org/3164527",3164527,45.4299,10.98444
"Alma Data","Versailles Ky.",,,,,,"publication place.","http://id.loc.gov/vocabulary/relators/pup",,,,,
"LPN Master File","Vesaliae","gw","Germany$dWesel (North Rhine-Westphalia)","Germany","no value","Wesel (North Rhine-Westphalia),","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1314248","http://sws.geonames.org/2810678",2810678,51.6669,6.62037
"LPN Master File","Vesontione","fr","France$dBesançon,","France","no value","Besançon,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1206085","http://sws.geonames.org/3033123",3033123,47.24878,6.01815
"LPN Master File","Vetero-Pragae","xr","Czech Republic$dPrague,","Czech Republic","no value","Prague,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205207","http://sws.geonames.org/3067696",3067696,50.08804,14.42076
"LPN Master File","Vetero-Pragae in Aula-Regia","xr","Czech Republic$dPrague,","Czech Republic","no value","Prague,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205207","http://sws.geonames.org/3067696",3067696,50.08804,14.42076
"Alma Data","Vicentiae","it","Italy$dVicenza,","Italy","no value","Vicenza,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204960","http://sws.geonames.org/3164419",3164419,45.54672,11.5475
"LPN Master File","Vicentiae","it","Italy$dVicenza,","Italy","no value","Vicenza,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204960","http://sws.geonames.org/3164419",3164419,45.54672,11.5475
"LPN Master File","Vicentie","it","Italy$dVicenza,","Italy","no value","Vicenza,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204960","http://sws.geonames.org/3164419",3164419,45.54672,11.5475
"Alma Data","Vicenza","it","Italy$dVicenza,","Italy","no value","Vicenza,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204960","http://sws.geonames.org/3164419",3164419,45.54672,11.5475
"Alma Data","Vicetiae","it","Italy$dVicenza,","Italy","no value","Vicenza,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204960","http://sws.geonames.org/3164419",3164419,45.54672,11.5475
"Alma Data","Vienna","au","Austria$dVienna,","Austria","no value","Vienna,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204516","https://sws.geonames.org/2761333",2761333,48.2066,16.37341
"Alma Data","Vienna","au","Austria$dVienna,","Austria","no value","Vienna,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204516","https://sws.geonames.org/2761333",2761333,48.2066,16.37341
"LPN Master File","Viennae","fr","France$dVienne,","France","no value","Vienne,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1210518","http://sws.geonames.org/2969284",2969284,45.52569,4.87484
"Alma Data","Viennae","au","Austria$dVienna,","Austria","no value","Vienna,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204516","https://sws.geonames.org/2761333",2761333,48.2066,16.37341
"Alma Data","Viennae Austriae","au","Austria$dVienna,","Austria","no value","Vienna,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204516","https://sws.geonames.org/2761333",2761333,48.2066,16.37341
"LPN Master File","Viennae Austriae","au","Austria$dVienna,","Austria","no value","Vienna,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204516","https://sws.geonames.org/2761333",2761333,48.2066,16.37341
"Alma Data","Viennae Austriae","au","Austria$dVienna,","Austria","no value","Vienna,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204516","https://sws.geonames.org/2761333",2761333,48.2066,16.37341
"Alma Data","Viennae Austriae :","au","Austria$dVienna,","Austria","no value","Vienna,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204516","https://sws.geonames.org/2761333",2761333,48.2066,16.37341
"LPN Master File","Viennae Pamionae","au","Austria$dVienna,","Austria","no value","Vienna,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204516","https://sws.geonames.org/2761333",2761333,48.2066,16.37341
"LPN Master File","Viennae Pannoniae","au","Austria$dVienna,","Austria","no value","Vienna,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204516","https://sws.geonames.org/2761333",2761333,48.2066,16.37341
"LPN Master File","Vienne","fr","France$dVienne,","France","no value","Vienne,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1210518","http://sws.geonames.org/2969284",2969284,45.52569,4.87484
"Alma Data","Vienne","au","Austria$dVienna,","Austria","no value","Vienna,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204516","https://sws.geonames.org/2761333",2761333,48.2066,16.37341
"Alma Data","Vienne en Autriche","au","Austria$dVienna,","Austria","no value","Vienna,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204516","https://sws.geonames.org/2761333",2761333,48.2066,16.37341
"Alma Data","Viennensis",,,,,,"publication place.","http://id.loc.gov/vocabulary/relators/pup",,,,,
"LPN Master File","Vigorniae","enk","Great Britain$bEngland$dWorcester,","Great Britain","England","Worcester,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1211762","http://sws.geonames.org/2633563",2633563,52.18935,-2.22001
"LPN Master File","Vilnae","li","Lithuania$dVilnius,","Lithuania","no value","Vilnius,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1223003","http://sws.geonames.org/593116",593116,54.68916,25.2798
"LPN Master File","Vinariae","gw","Germany$dWeimar (Thuringia),","Germany","no value","Weimar (Thuringia),","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1312988","http://sws.geonames.org/2812482",2812482,50.9803,11.32903
"LPN Master File","Vincentiae","it","Italy$dVicenza,","Italy","no value","Vicenza,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204960","http://sws.geonames.org/3164419",3164419,45.54672,11.5475
"LPN Master File","Vindobonae","au","Austria$dVienna,","Austria","no value","Vienna,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204516","https://sws.geonames.org/2761333",2761333,48.2066,16.37341
"Alma Data","Vindobonae","au","Austria$dVienna,","Austria","no value","Vienna,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204516","https://sws.geonames.org/2761333",2761333,48.2066,16.37341
"Alma Data","Vindobonae","au","Austria$dVienna,","Austria","no value","Vienna,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204516","https://sws.geonames.org/2761333",2761333,48.2066,16.37341
"Alma Data","Vindobonæ","au","Austria$dVienna,","Austria","no value","Vienna,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204516","https://sws.geonames.org/2761333",2761333,48.2066,16.37341
"LPN Master File","Vinegia","it","Italy$dVenice,","Italy","no value","Venice,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204473","http://sws.geonames.org/3164603",3164603,45.43713,12.33265
"Alma Data","Vinetia","it","Italy$dVenice,","Italy","no value","Venice,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204473","http://sws.geonames.org/3164603",3164603,45.43713,12.33265
"LPN Master File","Vinnae Pannoniae","au","Austria$dVienna,","Austria","no value","Vienna,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204516","https://sws.geonames.org/2761333",2761333,48.2066,16.37341
"LPN Master File","Vitaebergae","gw","Germany$dWittenberg (Saxony-Anhalt),","Germany","no value","Wittenberg (Saxony-Anhalt),","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1312398","http://sws.geonames.org/6548975",6548975,51.87437,12.60603
"LPN Master File","Vitebergae","gw","Germany$dWittenberg (Saxony-Anhalt),","Germany","no value","Wittenberg (Saxony-Anhalt),","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1312398","http://sws.geonames.org/6548975",6548975,51.87437,12.60603
"LPN Master File","Vitembergae","gw","Germany$dWittenberg (Saxony-Anhalt),","Germany","no value","Wittenberg (Saxony-Anhalt),","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1312398","http://sws.geonames.org/6548975",6548975,51.87437,12.60603
"LPN Master File","Vitembergae apud Saxones","gw","Germany$dWittenberg (Saxony-Anhalt),","Germany","no value","Wittenberg (Saxony-Anhalt),","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1312398","http://sws.geonames.org/6548975",6548975,51.87437,12.60603
"LPN Master File","Vitembergae Saxonum","gw","Germany$dWittenberg (Saxony-Anhalt),","Germany","no value","Wittenberg (Saxony-Anhalt),","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1312398","http://sws.geonames.org/6548975",6548975,51.87437,12.60603
"Alma Data","Vitenbergae","gw","Germany$dWittenberg (Saxony-Anhalt),","Germany","no value","Wittenberg (Saxony-Anhalt),","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1312398","http://sws.geonames.org/6548975",6548975,51.87437,12.60603
"LPN Master File","Viterbii","it","Italy$dViterbo,","Italy","no value","Viterbo,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1215319","http://sws.geonames.org/3164039",3164039,42.41937,12.1056
"LPN Master File","Vitermbergae in Saxonibus","gw","Germany$dWittenberg (Saxony-Anhalt),","Germany","no value","Wittenberg (Saxony-Anhalt),","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1312398","http://sws.geonames.org/6548975",6548975,51.87437,12.60603
"LPN Master File","Vittebergae in Saxon.","gw","Germany$dWittenberg (Saxony-Anhalt),","Germany","no value","Wittenberg (Saxony-Anhalt),","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1312398","http://sws.geonames.org/6548975",6548975,51.87437,12.60603
"LPN Master File","Vittembergae","gw","Germany$dWittenberg (Saxony-Anhalt),","Germany","no value","Wittenberg (Saxony-Anhalt),","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1312398","http://sws.geonames.org/6548975",6548975,51.87437,12.60603
